instrument_token,trading_symbol,instrument_type,lot_size,tick_size,isin,segment,expiry,strike,option_type,exchange_token,exchange,last_price,margin_rate
101000000025698,SDL AP 7.14% 2048,5,100,0.01,IN1020240546,0,2024-10-04,,,10,NSE,714AP48,-1.0
101000000025699,SDL KA 6.9% 2027,5,100,0.01,IN1920240026,0,2024-10-04,,,10,NSE,69KA27,-1.0
101000000025700,SDL KA 7.0% 2030,5,100,0.01,IN1920240034,0,2024-10-04,,,10,NSE,70KA30,-1.0
101000000025701,SDL BR 7.11% 2033,5,100,0.01,IN1320240071,0,2024-10-04,,,10,NSE,711BR33A,-1.0
101000000025702,SDL KL 7.1% 2034,5,100,0.01,IN2020240171,0,2024-10-04,,,10,NSE,71KL34,-1.0
101000000025703,SDL ML 7.12% 2034,5,100,0.01,IN2420240060,0,2024-10-04,,,10,NSE,712ML34,-1.0
101000000025704,SDL GA 7.12% 2035,5,100,0.01,IN1420240062,0,2024-10-04,,,10,NSE,712GA35,-1.0
101000000025705,SDL HR 7.12% 2036,5,100,0.01,IN1620240185,0,2024-10-04,,,10,NSE,712HR36A,-1.0
101000000025706,REC LTD 0% 2034 SR 239,2,1,0.01,INE020B08FJ3,0,2024-10-04,,,10,NSE,0RL34,-1.0
101000000025711,HVAX TECHNOLOGIES LIMITED,0,300,0.05,INE0TO501019,0,2024-10-04,,,10,NSE,HVAX,-1.0
101000000025715,SAJ HOTELS LIMITED,0,2000,0.05,INE00MT01022,0,2024-10-04,,,10,NSE,SAJHOTELS,-1.0
101000000025718,POLY MEDICURE LIMITED,0,1,0.05,INE205C01021,0,2024-10-04,,,10,NSE,POLYMED,-1.0
101000000025724,RUPA & COMPANY LTD,0,1,0.05,INE895B01021,0,2024-10-04,,,10,NSE,RUPA,-1.0
10100000002575,SDL KA 7.29% 2037,5,100,0.01,IN1920200632,0,2024-10-04,,,10,NSE,729KA37,-1.0
101000000025756,VIKAS ECOTECH LIMITED,0,1,0.01,INE806A01020,0,2024-10-04,,,10,NSE,VIKASECO,-1.0
10100000002578,SDL KA 7.22% 2038,5,100,0.01,IN1920200640,0,2024-10-04,,,10,NSE,722KA38A,-1.0
101000000025780,APL APOLLO TUBES LTD,0,1,0.05,INE702C01027,0,2024-10-04,,,10,NSE,APLAPOLLO,-1.0
101000000025786,KANANI INDUSTRIES LTD,0,1,0.01,INE879E01037,0,2024-10-04,,,10,NSE,KANANIIND,-1.0
10100000002581,SDL TS 7.25% 2041,5,100,0.01,IN4520200341,0,2024-10-04,,,10,NSE,725TS41,-1.0
10100000002584,SDL RJ 7.2% 2046,5,100,0.01,IN2920200754,0,2024-10-04,,,10,NSE,72RJ46,-1.0
101000000025897,MINDA CORPORATION LTD,0,1,0.05,INE842C01021,0,2024-10-04,,,10,NSE,MINDACORP,-1.0
10100000002599,PARTY CRUISERS LIMITED,0,1000,0.05,INE06ZX01015,0,2024-10-04,,,10,NSE,PARTYCRUS,-1.0
101000000026,SDL HR 6.7% 2030,5,100,0.01,IN1620200098,0,2024-10-04,,,10,NSE,67HR30,-1.0
101000000026000,NIFTY50-INDEX,10,0,0.05,,0,2024-10-04,,,10,NSE,NIFTY,-1.0
101000000026008,NIFTYIT-INDEX,10,0,0.05,,0,2020-06-24,,,10,NSE,NIFTYIT,-1.0
101000000026009,NIFTYBANK-INDEX,10,0,0.05,,0,2024-10-04,,,10,NSE,BANKNIFTY,-1.0
101000000026013,NIFTYNXT50-INDEX,10,0,0.05,,0,2024-10-04,,,10,NSE,NIFTYNXT50,-1.0
101000000026014,NIFTYMIDCAP50-INDEX,10,0,0.05,,0,2018-12-26,,,10,NSE,NIFTYMID50,-1.0
101000000026017,INDIAVIX-INDEX,10,0,0.01,,0,2018-10-29,,,10,NSE,INDIAVIX,-1.0
101000000026019,NIFTYINFRA-INDEX,10,0,0.05,,0,2018-10-24,,,10,NSE,NIFTYINFRA,-1.0
101000000026024,NIFTYPSE-INDEX,10,0,0.05,,0,2018-10-24,,,10,NSE,NIFTYPSE,-1.0
101000000026027,DJIA-INDEX,10,0,0.05,,0,2017-10-17,,,10,NSE,DJIA,-1.0
101000000026028,S&P500-INDEX,10,0,0.05,,0,2017-10-17,,,10,NSE,S&P500,-1.0
101000000026037,FINNIFTY-INDEX,10,0,0.05,,0,2024-10-04,,,10,NSE,FINNIFTY,-1.0
101000000026039,FTSE100-INDEX,10,0,0.05,,0,2018-10-17,,,10,NSE,FTSE100,-1.0
101000000026041,NIFTYCPSE-INDEX,10,0,0.05,,0,2018-10-24,,,10,NSE,NIFTYCPSE,-1.0
10100000002606,LEMON TREE HOTELS LTD,0,1,0.01,INE970X01018,0,2024-10-04,,,10,NSE,LEMONTREE,-1.0
101000000026074,MIDCPNIFTY-INDEX,10,0,0.05,,0,2024-10-04,,,10,NSE,MIDCPNIFTY,-1.0
1010000000261,NIRAJ CEMENT STRUC LTD,0,1,0.01,INE368I01016,0,2024-10-04,,,10,NSE,NIRAJ,-1.0
10100000002610,PEARL POLYMERS LTD,0,1,0.01,INE844A01013,0,2024-10-04,,,10,NSE,PEARLPOLY,-1.0
10100000002614,HERANBA INDUSTRIES LTD,0,1,0.05,INE694N01015,0,2024-10-04,,,10,NSE,HERANBA,-1.0
10100000002616,SEAMEC LIMITED,0,1,0.05,INE497B01018,0,2024-10-04,,,10,NSE,SEAMECLTD,-1.0
10100000002627,KOTAKMAMC - KOTAKIT,9,1,0.01,INF174KA1GC5,0,2024-10-04,,,10,NSE,IT,-1.0
1010000000263,ATUL LTD,0,1,0.05,INE100A01010,0,2024-10-04,,,10,NSE,ATUL,-1.0
10100000002636,NIP IND ETF DIV OPP,9,1,0.01,INF204KA1MS3,0,2024-10-04,,,10,NSE,DIVOPPBEES,-1.0
10100000002643,PFIZER LTD,0,1,0.05,INE182A01018,0,2024-10-04,,,10,NSE,PFIZER,-1.0
10100000002649,PCBL LIMITED,0,1,0.05,INE602A01031,0,2024-10-04,,,10,NSE,PCBL,-1.0
10100000002651,DRC SYSTEMS INDIA LIMITED,0,1,0.01,INE03RS01027,0,2024-10-04,,,10,NSE,DRCSYSTEMS,-1.0
10100000002656,SDL KA 7.29% 2039,5,100,0.01,IN1920200673,0,2024-10-04,,,10,NSE,729KA39,-1.0
10100000002657,SDL WB 7.25% 2041,5,100,0.01,IN3420200278,0,2024-10-04,,,10,NSE,725WB41,-1.0
10100000002659,SDL TS 7.2% 2051,5,100,0.01,IN4520200358,0,2024-10-04,,,10,NSE,72TS51,-1.0
10100000002664,PIDILITE INDUSTRIES LTD,0,1,0.05,INE318A01026,0,2024-10-04,,,10,NSE,PIDILITIND,-1.0
10100000002665,SDL RJ 5.93% 2025,5,100,0.01,IN2920200770,0,2024-10-04,,,10,NSE,593RJ25,-1.0
10100000002666,VERA SYNTHETIC LIMITED,0,1500,0.05,INE709Z01015,0,2024-10-04,,,10,NSE,VERA,-1.0
10100000002668,SDL PN 7.02% 2028,5,100,0.01,IN2820200219,0,2024-10-04,,,10,NSE,702PN28,-1.0
10100000002670,SDL MH 7.02% 2029,5,100,0.01,IN2220200363,0,2024-10-04,,,10,NSE,702MH29,-1.0
10100000002671,SDL GJ 7.08% 2031,5,100,0.01,IN1520200289,0,2024-10-04,,,10,NSE,708GJ31,-1.0
10100000002673,SDL RJ 7.13% 2031,5,100,0.01,IN2920200788,0,2024-10-04,,,10,NSE,713RJ31,-1.0
10100000002676,SDL UP 7.17% 2031,5,100,0.01,IN3320200329,0,2024-10-04,,,10,NSE,717UP31,-1.0
10100000002679,SDL MN 7.18% 2031,5,100,0.01,IN2320200099,0,2024-10-04,,,10,NSE,718MN31,-1.0
10100000002681,SDL SK 7.18% 2031,5,100,0.01,IN3020200066,0,2024-10-04,,,10,NSE,718SK31,-1.0
10100000002683,SDL MZ 7.27% 2033,5,100,0.01,IN2520200105,0,2024-10-04,,,10,NSE,727MZ33,-1.0
10100000002687,POLYPLEX CORPORATION LTD,0,1,0.05,INE633B01018,0,2024-10-04,,,10,NSE,POLYPLEX,-1.0
10100000002688,SDL JH 7.28% 2036,5,100,0.01,IN3720200069,0,2024-10-04,,,10,NSE,728JH36,-1.0
10100000002690,SDL TR 7.29% 2036,5,100,0.01,IN3220200064,0,2024-10-04,,,10,NSE,729TR36,-1.0
10100000002691,SDL KA 7.24% 2037,5,100,0.01,IN1920200657,0,2024-10-04,,,10,NSE,724KA37,-1.0
10100000002693,SDL KA 7.24% 2038,5,100,0.01,IN1920200665,0,2024-10-04,,,10,NSE,724KA38,-1.0
101000000027,GACM TECHNOLOGIES LIMITED,0,1,0.01,INE224E01036,0,2024-10-04,,,10,NSE,GATECHDVR,-1.0
1010000000270,CHEMCON SPECIAL CHEM LTD,0,1,0.05,INE03YM01018,0,2024-10-04,,,10,NSE,CHEMCON,-1.0
101000000027012,HEXA TRADEX LIMITED,0,1,0.05,INE750M01017,0,2024-10-04,,,10,NSE,HEXATRADEX,-1.0
101000000027037,TRIB BHIMJI ZAVERI LTD,0,1,0.05,INE760L01018,0,2024-10-04,,,10,NSE,TBZ,-1.0
10100000002705,PRAJ INDUSTRIES LTD,0,1,0.05,INE074A01025,0,2024-10-04,,,10,NSE,PRAJIND,-1.0
101000000027067,VARDHMAN SPC STEEL LTD,0,1,0.05,INE050M01012,0,2024-10-04,,,10,NSE,VSSL,-1.0
10100000002708,PRAKASH INDUSTRIES LTD,0,1,0.01,INE603A01013,0,2024-10-04,,,10,NSE,PRAKASH,-1.0
10100000002709,MTAR TECHNOLOGIES LIMITED,0,1,0.05,INE864I01014,0,2024-10-04,,,10,NSE,MTARTECH,-1.0
101000000027095,SWAN ENERGY LIMITED,0,1,0.05,INE665A01038,0,2024-10-04,,,10,NSE,SWANENERGY,-1.0
101000000027107,SPECIALITY REST LTD,0,1,0.01,INE247M01014,0,2024-10-04,,,10,NSE,SPECIALITY,-1.0
10100000002716,BTRFLY GANDHI APPL LTD,0,1,0.05,INE295F01017,0,2024-10-04,,,10,NSE,BUTTERFLY,-1.0
101000000027161,CINELINE INDIA LIMITED,0,1,0.01,INE704H01022,0,2024-10-04,,,10,NSE,CINELINE,-1.0
10100000002717,PRECISION WIRES INDIA LTD,0,1,0.01,INE372C01037,0,2024-10-04,,,10,NSE,PRECWIRE,-1.0
10100000002721,SDL GJ 7.11% 2031,5,100,0.01,IN1520200297,0,2024-10-04,,,10,NSE,711GJ31,-1.0
10100000002724,SDL BR 6.64% 2025,5,100,0.01,IN1320200158,0,2024-10-04,,,10,NSE,664BR25,-1.0
101000000027297,RATTANINDIA ENT LIMITED,0,1,0.01,INE834M01019,0,2024-10-04,,,10,NSE,RTNINDIA,-1.0
10100000002730,SDL MP 6.69% 2025,5,100,0.01,IN2120200273,0,2024-10-04,,,10,NSE,669MP25,-1.0
101000000027307,SAMPANN UTPADAN INDIA LTD,0,1,0.01,INE735M01018,0,2024-10-04,,,10,NSE,SAMPANN,-1.0
10100000002733,SDL AS 6.43% 2026,5,100,0.01,IN1220200340,0,2024-10-04,,,10,NSE,643AS26,-1.0
10100000002735,SDL KA 6.99% 2028,5,100,0.01,IN1920200681,0,2024-10-04,,,10,NSE,699KA28,-1.0
10100000002739,PRISM JOHNSON LIMITED,0,1,0.01,INE010A01011,0,2024-10-04,,,10,NSE,PRSMJOHNSN,-1.0
10100000002740,SDL CG 7.06% 2029,5,100,0.01,IN3520200129,0,2024-10-04,,,10,NSE,706CG29,-1.0
10100000002743,SDL HR 7.14% 2031,5,100,0.01,IN1620200171,0,2024-10-04,,,10,NSE,714HR31,-1.0
10100000002744,SDL RJ 7.15% 2031,5,100,0.01,IN2920200796,0,2024-10-04,,,10,NSE,715RJ31A,-1.0
10100000002746,SDL GA 7.16% 2031,5,100,0.01,IN1420200280,0,2024-10-04,,,10,NSE,716GA31,-1.0
1010000000275,AUROBINDO PHARMA LTD,0,1,0.05,INE406A01037,0,2024-10-04,,,10,NSE,AUROPHARMA,-1.0
10100000002756,SDL ML 7.16% 2031,5,100,0.01,IN2420200122,0,2024-10-04,,,10,NSE,716ML31,-1.0
10100000002759,SDL UP 7.16% 2031,5,100,0.01,IN3320200337,0,2024-10-04,,,10,NSE,716UP31,-1.0
10100000002762,SDL WB 7.19% 2036,5,100,0.01,IN3420200286,0,2024-10-04,,,10,NSE,719WB36,-1.0
10100000002768,SDL KA 7.19% 2039,5,100,0.01,IN1920200699,0,2024-10-04,,,10,NSE,719KA39,-1.0
1010000000277,GENERAL INS CORP OF INDIA,0,1,0.05,INE481Y01014,0,2024-10-04,,,10,NSE,GICRE,-1.0
10100000002771,SDL KA 7.19% 2040,5,100,0.01,IN1920200707,0,2024-10-04,,,10,NSE,719KA40,-1.0
1010000000278,AUTOMOTIVE AXLES LIMITED,0,1,0.05,INE449A01011,0,2024-10-04,,,10,NSE,AUTOAXLES,-1.0
10100000002783,JUBILANT INGREVIA LIMITED,0,1,0.05,INE0BY001018,0,2024-10-04,,,10,NSE,JUBLINGREA,-1.0
10100000002792,EASY TRIP PLANNERS LTD,0,1,0.01,INE07O001026,0,2024-10-04,,,10,NSE,EASEMYTRIP,-1.0
10100000002794,RSWM LIMITED,0,1,0.01,INE611A01016,0,2024-10-04,,,10,NSE,RSWM,-1.0
10100000002799,CHEMFAB ALKALIS LIMITED,0,1,0.05,INE783X01023,0,2024-10-04,,,10,NSE,CHEMFAB,-1.0
10100000002809,RAJSHREE SUGAR & CHEMICAL,0,1,0.01,INE562B01019,0,2024-10-04,,,10,NSE,RAJSREESUG,-1.0
10100000002810,2.50%GOLDBONDS2029SR-XII,2,1,0.01,IN0020200427,0,2024-10-04,,,10,NSE,SGBMR29XII,-1.0
10100000002814,ARVEE LABORATORIES I LTD,0,1,0.01,INE006Z01016,0,2024-10-04,,,10,NSE,ARVEE,-1.0
10100000002816,RALLIS INDIA LTD,0,1,0.05,INE613A01020,0,2024-10-04,,,10,NSE,RALLIS,-1.0
10100000002829,ANUPAM RASAYAN INDIA LTD,0,1,0.05,INE930P01018,0,2024-10-04,,,10,NSE,ANURAS,-1.0
10100000002837,RANA SUGARS LTD.,0,1,0.01,INE625B01014,0,2024-10-04,,,10,NSE,RANASUG,-1.0
10100000002839,MAHICKRA CHEMICAL LIMITED,0,750,0.05,INE961Y01015,0,2024-10-04,,,10,NSE,MAHICKRA,-1.0
10100000002841,LAXMI ORGANIC INDUS LTD,0,1,0.05,INE576O01020,0,2024-10-04,,,10,NSE,LXCHEM,-1.0
10100000002844,RANE HOLDINGS LIMITED,0,1,0.05,INE384A01010,0,2024-10-04,,,10,NSE,RANEHOLDIN,-1.0
10100000002854,CRAFTSMAN AUTOMATION LTD,0,1,0.05,INE00LO01017,0,2024-10-04,,,10,NSE,CRAFTSMAN,-1.0
10100000002859,RAYMOND LTD,0,1,0.05,INE301A01014,0,2024-10-04,,,10,NSE,RAYMOND,-1.0
10100000002866,RASHTRIYA CHEMICALS & FER,0,1,0.01,INE027A01015,0,2024-10-04,,,10,NSE,RCF,-1.0
10100000002868,HI-TECH PIPES LIMITED,0,1,0.01,INE106T01025,0,2024-10-04,,,10,NSE,HITECH,-1.0
10100000002871,UNSE RE NCD 10% SR.I,2,1,0.01,INE530B08094,0,2024-10-04,,,10,NSE,10IIFL28A,-1.0
10100000002877,UNSE RE NCD 9.6% SR.II,2,1,0.01,INE530B08102,0,2024-10-04,,,10,NSE,96IIFL28A,-1.0
10100000002883,UNSE RE NCD 0% SR.III,2,1,0.01,INE530B08110,0,2024-10-04,,,10,NSE,IIFLZC28,-1.0
10100000002885,RELIANCE INDUSTRIES LTD,0,1,0.05,INE002A01018,0,2024-10-04,,,10,NSE,RELIANCE,-1.0
101000000028859,PROZONE REALTY LIMITED,0,1,0.01,INE195N01013,0,2024-10-04,,,10,NSE,PROZONER,-1.0
101000000028880,MORARJEE TEXTILES LIMITED,0,1,0.01,INE161G01027,0,2024-10-04,,,10,NSE,MORARJEE,-1.0
101000000028899,KITEX GARMENTS LTD,0,1,0.05,INE602G01020,0,2024-10-04,,,10,NSE,KITEX,-1.0
101000000028906,MAYUR UNIQUOTERS LTD,0,1,0.05,INE040D01038,0,2024-10-04,,,10,NSE,MAYURUNIQ,-1.0
10100000002891,2.50%GOLDBONDS2026SR-I,2,1,0.01,IN0020180033,0,2024-10-04,,,10,NSE,SGBMAY26,-1.0
101000000028913,ROSSELL INDIA LIMITED,0,1,0.01,INE847C01020,0,2024-10-04,,,10,NSE,ROSSELLIND,-1.0
10100000002892,INDINFRAVIT TRUST,0,200000,0.01,INE790Z23019,0,2024-10-04,,,10,NSE,INDINFR,-1.0
101000000028956,DUCON INFRATECHNOLOGIES L,0,1,0.01,INE741L01018,0,2024-10-04,,,10,NSE,DUCON,-1.0
101000000029,SDL MH 6.67% 2031,5,100,0.01,IN2220200157,0,2024-10-04,,,10,NSE,667MH31,-1.0
101000000029008,TVS HOLDINGS LIMITED,0,1,0.05,INE105A01035,0,2024-10-04,,,10,NSE,TVSHLTD,-1.0
10100000002901,SDL KL 6.72% 2027,5,100,0.01,IN2020200290,0,2024-10-04,,,10,NSE,672KL27,-1.0
101000000029050,ZUARI AGRO CHEMICALS LTD,0,1,0.01,INE840M01016,0,2024-10-04,,,10,NSE,ZUARI,-1.0
10100000002907,SDL CG 6.94% 2029,5,100,0.01,IN3520200137,0,2024-10-04,,,10,NSE,694CG29,-1.0
10100000002909,RICO AUTO INDUSTRIES LTD,0,1,0.01,INE209B01025,0,2024-10-04,,,10,NSE,RICOAUTO,-1.0
1010000000291,SDL PY 6.9% 2029,5,100,0.01,IN3820200027,0,2024-10-04,,,10,NSE,69PY29,-1.0
10100000002910,SDL GA 6.85% 2031,5,100,0.01,IN1420200298,0,2024-10-04,,,10,NSE,685GA31A,-1.0
101000000029111,TAXFREE SEC NCD TR1 S2,2,1,0.01,INE020B07GX4,0,2024-10-04,,,10,NSE,738REC27TF,-1.0
101000000029113,CARE RATINGS LIMITED,0,1,0.05,INE752H01013,0,2024-10-04,,,10,NSE,CARERATING,-1.0
10100000002912,RELIANCE INDUSTRIAL INFRA,0,1,0.05,INE046A01015,0,2024-10-04,,,10,NSE,RIIL,-1.0
101000000029124,PC JEWELLER LTD,0,1,0.01,INE785M01013,0,2024-10-04,,,10,NSE,PCJEWELLER,-1.0
10100000002913,SDL SK 6.93% 2031,5,100,0.01,IN3020200074,0,2024-10-04,,,10,NSE,693SK31,-1.0
101000000029135,INDUS TOWERS LIMITED,0,1,0.05,INE121J01017,0,2024-10-04,,,10,NSE,INDUSTOWER,-1.0
10100000002916,SDL JH 6.86% 2036,5,100,0.01,IN3720200077,0,2024-10-04,,,10,NSE,686JH36,-1.0
10100000002919,SDL UK 6.84% 2031,5,100,0.01,IN3620200086,0,2024-10-04,,,10,NSE,684UK31,-1.0
10100000002922,SDL AR 6.85% 2031,5,100,0.01,IN1120200044,0,2024-10-04,,,10,NSE,685AR31,-1.0
10100000002925,SDL WB 6.83% 2031,5,100,0.01,IN3420200294,0,2024-10-04,,,10,NSE,683WB31,-1.0
10100000002928,SDL GJ 6.84% 2031,5,100,0.01,IN1520200305,0,2024-10-04,,,10,NSE,684GJ31,-1.0
101000000029284,VMART RETAIL LTD,0,1,0.05,INE665J01013,0,2024-10-04,,,10,NSE,VMART,-1.0
10100000002930,SDL AS 6.85% 2031,5,100,0.01,IN1220200365,0,2024-10-04,,,10,NSE,685AS31,-1.0
101000000029312,7.51 NCD 16FEB28 TR1 SR2,2,1,0.01,INE031A07865,0,2024-10-04,,,10,NSE,751HUDCO28,-1.0
101000000029323,7.34 NCD 19FEB28 TR1 SR2,2,1,0.01,INE053F07579,0,2024-10-04,,,10,NSE,734IRFC28,-1.0
10100000002933,BOND8.63% PA TF TR II S2A,2,1,0.01,INE020B07ID2,0,2024-10-04,,,10,NSE,863REC29,-1.0
10100000002935,BOND8.61% PA TF TR II S3A,2,1,0.01,INE020B07IE0,0,2024-10-04,,,10,NSE,861REC34,-1.0
10100000002937,SDL ML 6.85% 2031,5,100,0.01,IN2420200130,0,2024-10-04,,,10,NSE,685ML31,-1.0
10100000002939,THE RUBY MILLS LTD,0,1,0.05,INE301D01026,0,2024-10-04,,,10,NSE,RUBYMILLS,-1.0
1010000000294,SDL AS 6.9% 2030,5,100,0.01,IN1220200068,0,2024-10-04,,,10,NSE,69AS30A,-1.0
10100000002940,SDL PN 6.86% 2033,5,100,0.01,IN2820200235,0,2024-10-04,,,10,NSE,686PN33,-1.0
101000000029427,MOHIT INDUSTRIES LTD,0,1,0.01,INE954E01012,0,2024-10-04,,,10,NSE,MOHITIND,-1.0
10100000002943,SDL PY 6.86% 2034,5,100,0.01,IN3820200084,0,2024-10-04,,,10,NSE,686PY34,-1.0
101000000029434,ANKIT MET & POW LTD,0,1,0.01,INE106I01010,0,2024-10-04,,,10,NSE,ANKITMETAL,-1.0
10100000002947,BOND8.88% PA TF TR II S2B,2,1,0.01,INE020B07IG5,0,2024-10-04,,,10,NSE,888REC29,-1.0
10100000002953,BOND8.86% PA TF TR II S3B,2,1,0.01,INE020B07IH3,0,2024-10-04,,,10,NSE,886REC34,-1.0
10100000002955,KALYAN JEWELLERS IND LTD,0,1,0.05,INE303R01014,0,2024-10-04,,,10,NSE,KALYANKJIL,-1.0
101000000029553,ICICI PRUD NIFTY ETF,9,1,0.01,INF109K012R6,0,2024-10-04,,,10,NSE,NIFTYIETF,-1.0
101000000029556,ADITYABIRLA - BSLIFQPIDG,8,1,0.01,INF209K01YQ3,0,2024-10-04,,,10,NSE,BSLIFQPIDG,-1.0
101000000029577,NIP IND ETF NIFTY 100,9,1,0.01,INF204K014N5,0,2024-10-04,,,10,NSE,NIF100BEES,-1.0
101000000029598,REPCO HOME FINANCE LTD,0,1,0.05,INE612J01015,0,2024-10-04,,,10,NSE,REPCOHOME,-1.0
101000000029607,BOND 7.04% PA TAX FREE S2,2,1,0.01,INE053F07595,0,2024-10-04,,,10,NSE,704IRFC28,-1.0
101000000029614,BOND 7.04% PA TAX FREE S2,2,1,0.01,INE020B07GZ9,0,2024-10-04,,,10,NSE,704REC28,-1.0
10100000002963,STEEL AUTHORITY OF INDIA,0,1,0.01,INE114A01011,0,2024-10-04,,,10,NSE,SAIL,-1.0
101000000029650,BOND 7.19% PA TAX FREE S2,2,1,0.01,INE031A07881,0,2024-10-04,,,10,NSE,719HUDCO28,-1.0
10100000002969,SAKTHI SUGARS LTD,0,1,0.01,INE623A01011,0,2024-10-04,,,10,NSE,SAKHTISUG,-1.0
1010000000297,SDL GJ 6.83% 2030,5,100,0.01,IN1520200164,0,2024-10-04,,,10,NSE,683GJ30,-1.0
10100000002970,SURYODAY SMALL FIN BK LTD,0,1,0.01,INE428Q01011,0,2024-10-04,,,10,NSE,SURYODAY,-1.0
10100000002972,ORIENT ELECTRIC LIMITED,0,1,0.01,INE142Z01019,0,2024-10-04,,,10,NSE,ORIENTELEC,-1.0
101000000029732,HDFCAMC - HDAIF1BDDR,8,1,0.01,INF179K01G20,0,2024-10-04,,,10,NSE,HDAIF1BDDR,-1.0
101000000029733,NRB INDUS. BEARINGS LTD.,0,1,0.01,INE047O01014,0,2024-10-04,,,10,NSE,NIBL,-1.0
101000000029754,UTIAMC - UTFDQIPIGI,8,1,0.01,INF789F01WI5,0,2024-10-04,,,10,NSE,UTFDQIPIGI,-1.0
101000000029755,UTIAMC - UTFDQIPIPI,8,1,0.01,INF789F01WG9,0,2024-10-04,,,10,NSE,UTFDQIPIPI,-1.0
10100000002979,ORTIN GLOBAL LIMITED,0,1,0.01,INE749B01020,0,2024-10-04,,,10,NSE,ORTINGLOBE,-1.0
101000000029869,UTIAMC - UFDS2QPIG5,8,1,0.01,INF789F01WR6,0,2024-10-04,,,10,NSE,UFDS2QPIG5,-1.0
10100000002987,NAZARA TECHNOLOGIES LTD,0,1,0.05,INE418L01021,0,2024-10-04,,,10,NSE,NAZARA,-1.0
101000000029870,UTIAMC - UFDS2QPIP5,8,1,0.01,INF789F01WP0,0,2024-10-04,,,10,NSE,UFDS2QPIP5,-1.0
101000000029877,VISAGAR POLYTEX LTD,0,1,0.01,INE370E01029,0,2024-10-04,,,10,NSE,VIVIDHA,-1.0
10100000002988,SANDESH LTD,0,1,0.05,INE583B01015,0,2024-10-04,,,10,NSE,SANDESH,-1.0
101000000029962,JUSTDIAL LTD.,0,1,0.05,INE599M01018,0,2024-10-04,,,10,NSE,JUSTDIAL,-1.0
10100000002997,SANGHI INDUSTRIES LTD,0,1,0.01,INE999B01013,0,2024-10-04,,,10,NSE,SANGHIIND,-1.0
10100000002998,SUVIDHAA INFOSERVE LTD,0,1,0.01,INE018401013,0,2024-10-04,,,10,NSE,SUVIDHAA,-1.0
101000000029982,UTIAMC - UFDQIPIGVI,8,1,0.01,INF789F01WU0,0,2024-10-04,,,10,NSE,UFDQIPIGVI,-1.0
101000000029983,UTIAMC - UFDQIPIPVI,8,1,0.01,INF789F01WS4,0,2024-10-04,,,10,NSE,UFDQIPIPVI,-1.0
101000000029984,UTIAMC - UFDQIPIRVI,8,1,0.01,INF789F01WT2,0,2024-10-04,,,10,NSE,UFDQIPIRVI,-1.0
1010000000300,SDL KA 6.85% 2030,5,100,0.01,IN1920200277,0,2024-10-04,,,10,NSE,685KA30,-1.0
10100000003001,ICICIPRAMC - ICICI500,9,1,0.01,INF109KC1V59,0,2024-10-04,,,10,NSE,BSE500IETF,-1.0
101000000030016,CEREBRA INT TECH LTD,0,1,0.01,INE345B01019,0,2024-10-04,,,10,NSE,CEREBRAINT,-1.0
10100000003002,WONDERLA HOLIDAYS LTD.,0,1,0.05,INE066O01014,0,2024-10-04,,,10,NSE,WONDERLA,-1.0
101000000030027,ATUL AUTO LIMITED,0,1,0.05,INE951D01028,0,2024-10-04,,,10,NSE,ATULAUTO,-1.0
101000000030041,FUTURE CONSUMER LIMITED,0,1,0.01,INE220J01025,0,2024-10-04,,,10,NSE,FCONSUMER,-1.0
101000000030089,ORIENT CEMENT LTD.,0,1,0.05,INE876N01018,0,2024-10-04,,,10,NSE,ORIENTCEM,-1.0
10100000003009,KOHINOOR FOODS LIMITED,0,1,0.01,INE080B01012,0,2024-10-04,,,10,NSE,KOHINOOR,-1.0
10100000003010,AXISAMC - AXISTECETF,9,1,0.01,INF846K01Y96,0,2024-10-04,,,10,NSE,AXISTECETF,-1.0
101000000030108,ADITYA BIRLA FASHION & RT,0,1,0.05,INE647O01011,0,2024-10-04,,,10,NSE,ABFRL,-1.0
101000000030125,SAMMAAN CAPITAL LIMITED,0,1,0.01,INE148I01020,0,2024-10-04,,,10,NSE,SAMMAANCAP,-1.0
10100000003018,SAURASHTRA CEMENT LIMITED,0,1,0.01,INE626A01014,0,2024-10-04,,,10,NSE,SAURASHCEM,-1.0
1010000000302,SDL RJ 6.85% 2030,5,100,0.01,IN2920200408,0,2024-10-04,,,10,NSE,685RJ30,-1.0
10100000003021,SAVITA OIL TECHNOLO. LTD,0,1,0.05,INE035D01020,0,2024-10-04,,,10,NSE,SOTL,-1.0
101000000030215,NIMF IF -AIF S-I IDR,8,1,0.01,INF204K01EE2,0,2024-10-04,,,10,NSE,NMFINAIDR1,-1.0
10100000003022,RELCAPAMC-NETFSDL26,9,1,0.01,INF204KC1022,0,2024-10-04,,,10,NSE,SDL26BEES,-1.0
10100000003024,JINDAL SAW LIMITED,0,1,0.05,INE324A01024,0,2024-10-04,,,10,NSE,JINDALSAW,-1.0
1010000000303,SDL GA 6.89% 2030,5,100,0.01,IN1420200140,0,2024-10-04,,,10,NSE,689GA30,-1.0
101000000030323,INTEGRA ESSENTIA LIMITED,0,1,0.01,INE418N01035,0,2024-10-04,,,10,NSE,ESSENTIA,-1.0
101000000030392,ICICI PRUD NIFTY 100 ETF,9,1,0.01,INF109KC16V9,0,2024-10-04,,,10,NSE,NIF100IETF,-1.0
